date,plot,flow_gallons,nitrate_mg_ml,ammonia_mg_l,sample_y_n,flow_l,approx_nitrate_mg_l,approx_ammonia_mg_l,nitrate_loss_mg,ammonia_loss_mg,total_n_loss_mg,year,treatment,cumulative_flow_l,cumulative_n_loss_mg
2023-07-30,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-07-30,06,0,NA,NA,NA,0,10.53657142857143,0.04778456394723338,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-07-30,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-07-30,08,0,NA,NA,NA,0,18.316049474911647,0.12462899416290082,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-07-30,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-07-30,10,0,NA,NA,NA,0,5.186285714285715,0.0257616969469594,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-07-30,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-07-30,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-07-30,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-07-30,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-07-30,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-07-31,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-07-31,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-07-31,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-07-31,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-07-31,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-07-31,06,0,NA,NA,NA,0,10.137857142857143,0.05262085910330608,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-07-31,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-07-31,08,0,NA,NA,NA,0,18.257220414744225,0.12367372341472088,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-07-31,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-07-31,10,0,NA,NA,NA,0,5.123428571428572,0.02679929020059561,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-07-31,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-07-31,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-07-31,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-07-31,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-07-31,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-01,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-01,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-08-01,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-01,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-01,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-01,06,0,NA,NA,NA,0,9.739142857142856,0.05745715425937878,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-01,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-01,08,0,NA,NA,NA,0,18.1983913545768,0.12271845266654093,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-01,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-01,10,0,NA,NA,NA,0,5.060571428571429,0.0278368834542318,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-01,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-01,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-01,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-01,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-01,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-02,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-02,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-08-02,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-02,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-02,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-02,06,0,NA,NA,NA,0,9.340428571428571,0.06229344941545147,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-02,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-02,08,0,NA,NA,NA,0,18.139562294409377,0.12176318191836098,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-02,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-02,10,0,NA,NA,NA,0,4.997714285714286,0.028874476707868,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-02,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-02,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-02,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-02,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-02,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-03,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-03,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-08-03,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-03,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-03,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-03,06,0,NA,NA,NA,0,8.941714285714287,0.06712974457152417,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-03,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-03,08,0,NA,NA,NA,0,18.08073323424195,0.12080791117018104,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-03,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-03,10,0,NA,NA,NA,0,4.934857142857143,0.02991206996150421,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-03,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-03,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-03,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-03,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-03,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-04,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-04,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-08-04,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-04,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-04,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-04,06,0,NA,NA,NA,0,8.543000000000001,0.07196603972759687,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-04,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-04,08,0,NA,NA,NA,0,18.02190417407453,0.11985264042200108,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-04,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-04,10,0,NA,NA,NA,0,4.872000000000001,0.0309496632151404,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-04,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-04,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-04,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-04,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-04,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-05,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-05,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-08-05,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-05,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-05,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-05,06,0,NA,NA,NA,0,8.144285714285715,0.07680233488366957,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-05,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-05,08,0,NA,NA,NA,0,17.963075113907106,0.11889736967382114,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-05,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-05,10,0,NA,NA,NA,0,4.809142857142858,0.0319872564687766,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-05,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-05,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-05,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-05,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-05,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-06,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-06,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-08-06,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-06,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-06,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-06,06,0,NA,NA,NA,0,7.745571428571429,0.08163863003974225,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-06,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-06,08,0,NA,NA,NA,0,17.904246053739683,0.1179420989256412,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-06,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-06,10,0,NA,NA,NA,0,4.746285714285715,0.0330248497224128,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-06,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-06,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-06,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-06,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-06,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-07,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-07,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64412.53656,678017.5912784956
2023-08-07,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-07,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-07,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-07,06,0,NA,NA,NA,0,7.346857142857143,0.08647492519581496,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-07,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-07,08,0,NA,NA,NA,0,17.845416993572258,0.11698682817746126,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-07,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-07,10,0,NA,NA,NA,0,4.683428571428572,0.034062442976049,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-07,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-07,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-07,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-07,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-07,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-08,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-08,02,1,NA,NA,NA,3.78541,NA,NA,NA,NA,NA,2023,Sorghum,64416.321970000005,678017.5912784956
2023-08-08,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-08,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-08,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-08,06,0,NA,NA,NA,0,6.948142857142858,0.09131122035188766,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-08,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-08,08,0,NA,NA,NA,0,17.786587933404835,0.11603155742928133,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-08,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-08,10,0,NA,NA,NA,0,4.620571428571429,0.0351000362296852,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-08,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-08,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-08,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-08,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-08,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-09,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-09,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64416.321970000005,678017.5912784956
2023-08-09,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-09,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-09,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-09,06,0,NA,NA,NA,0,6.549428571428572,0.09614751550796036,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-09,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-09,08,0,NA,NA,NA,0,17.72775887323741,0.11507628668110136,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-09,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-09,10,0,NA,NA,NA,0,4.557714285714286,0.0361376294833214,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-09,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-09,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-09,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-09,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-09,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-10,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-10,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64416.321970000005,678017.5912784956
2023-08-10,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-10,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-10,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-10,06,0,NA,NA,NA,0,6.150714285714287,0.10098381066403304,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-10,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-10,08,0,NA,NA,NA,0,17.668929813069987,0.1141210159329214,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-10,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-10,10,0,NA,NA,NA,0,4.494857142857144,0.0371752227369576,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-10,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-10,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-10,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-10,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431476.17344,1910306.5565833696
2023-08-10,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-11,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-11,02,25,NA,NA,NA,94.63525,NA,NA,NA,NA,NA,2023,Sorghum,64510.957220000004,678017.5912784956
2023-08-11,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-11,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-11,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-11,06,0,5.752000000000001,0.10582010582010574,Y,0,5.752000000000001,0.10582010582010574,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-11,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-11,08,0,NA,NA,NA,0,17.610100752902564,0.11316574518474148,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-11,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-11,10,0,4.432,0.0382128159905938,Y,0,4.432,0.0382128159905938,0,0,0,2023,Soy,12790.90039,69406.3752613888
2023-08-11,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-11,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-11,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-11,14,8,NA,NA,NA,30.28328,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-08-11,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-12,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-12,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64510.957220000004,678017.5912784956
2023-08-12,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-12,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-12,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-12,06,0,NA,NA,NA,0,5.749333333333334,0.10449735449735442,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-12,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-12,08,0,NA,NA,NA,0,17.55127169273514,0.11221047443656151,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-12,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-12,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-08-12,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-12,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-12,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-12,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-08-12,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-13,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
2023-08-13,02,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,64510.957220000004,678017.5912784956
2023-08-13,03,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,840.36102,10390.780122487848
2023-08-13,04,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,98727.27821,1100839.4577844318
2023-08-13,05,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,1324.8935000000001,25148.672522568264
2023-08-13,06,0,NA,NA,NA,0,5.746666666666667,0.1031746031746031,0,0,0,2023,Soy,1192.40415,14128.822990971215
2023-08-13,07,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,60695.263940000004,31493.871856071808
2023-08-13,08,0,NA,NA,NA,0,17.492442632567716,0.11125520368838156,0,0,0,2023,Corn,118960.29466,1127648.1124358943
2023-08-13,09,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,1059.9148,738.1713715102791
2023-08-13,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Soy,12790.90039,69406.3752613888
2023-08-13,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,204328.86098,1612894.117227406
2023-08-13,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,152578.52087,93877.58950589209
2023-08-13,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum + Rye,4035.24706,41562.579611185196
2023-08-13,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,431506.45672,1910306.5565833696
2023-08-13,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Sorghum,183569.67254,1282969.2167266335
2023-08-14,01,0,NA,NA,NA,0,NA,NA,NA,NA,NA,2023,Corn,60248.58556,525066.9164251159
